,Year,Date,RoundID,Stage,MatchID,Country,City,Stadium,Home_Team_Name,Home_Team_Initials,Half_Time_Home_Goals,Home_Team_Goals,Away_Team_Name,Away_Team_Initials,Half_Time_Away_Goals,Away_Team_Goals,Half_Time_Goals,Goals,Outcome_Of_The_Match,Win_Conditions,Attendance,Referee,Assistant_1,Assistant_2
89,1954.0,20 Jun 1954,211.0,Group 4,1263.0,England,Berne ,Wankdorf Stadium,England,ENG,1.0,2.0,Switzerland,SUI,0.0,0.0,1.0,2.0,Home_Team_Win, ,43500.0,ZSOLT Istvan (HUN),DA COSTA VIEIRA Jose (POR),STEFANOVIC Vasa (YUG)
90,1954.0,20 Jun 1954,211.0,Group 4,1243.0,Italy,Lugano ,Comunale di Cornaredo,Italy,ITA,1.0,4.0,Belgium,BEL,0.0,1.0,1.0,5.0,Home_Team_Win, ,24000.0,STEINER Carl (AUT),VINCENTI Raymond (FRA),SCHMETZER Emil (FRG)
91,1954.0,23 Jun 1954,211.0,Group 2,1284.0,Germany FR,Zurich ,Hardturm,Germany FR,FRG,3.0,7.0,Turkey,TUR,1.0,2.0,4.0,9.0,Home_Team_Win, ,17000.0,VINCENTI Raymond (FRA),FAULTLESS Charlie (SCO),DOERFLINGER Ernst (SUI)
92,1954.0,23 Jun 1954,211.0,Group 4,1301.0,Switzerland,Basel ,St. Jakob,Switzerland,SUI,1.0,4.0,Italy,ITA,0.0,1.0,1.0,5.0,Home_Team_Win, ,30000.0,GRIFFITHS Benjamin (WAL),DA COSTA VIEIRA Jose (POR),LING William (ENG)
93,1954.0,26 Jun 1954,212.0,Quarter-finals,1264.0,Uruguay,Basel ,St. Jakob,Uruguay,URU,2.0,4.0,England,ENG,1.0,2.0,3.0,6.0,Home_Team_Win, ,28000.0,STEINER Carl (AUT),STEFANOVIC Vasa (YUG),ORLANDINI Vincenzo (ITA)
94,1954.0,26 Jun 1954,212.0,Quarter-finals,1237.0,Austria,Lausanne ,La Pontaise,Austria,AUT,5.0,7.0,Switzerland,SUI,4.0,5.0,9.0,12.0,Home_Team_Win, ,35000.0,FAULTLESS Charlie (SCO),ASENSI Manuel (ESP),SCHMETZER Emil (FRG)
95,1954.0,27 Jun 1954,212.0,Quarter-finals,1285.0,Germany FR,Geneva ,Charmilles,Germany FR,FRG,1.0,2.0,Yugoslavia,YUG,0.0,0.0,1.0,2.0,Home_Team_Win, ,17000.0,ZSOLT Istvan (HUN),FRANKEN Laurent (BEL),BUCHMUELLER Fritz (SUI)
96,1954.0,27 Jun 1954,212.0,Quarter-finals,1248.0,Hungary,Berne ,Wankdorf Stadium,Hungary,HUN,2.0,4.0,Brazil,BRA,1.0,2.0,3.0,6.0,Home_Team_Win, ,40000.0,ELLIS Arthur (ENG),LING William (ENG),WYSSLING Paul (SUI)
97,1954.0,30 Jun 1954,462.0,Semi-finals,1233.0,Germany FR,Basel ,St. Jakob,Germany FR,FRG,1.0,6.0,Austria,AUT,0.0,1.0,1.0,7.0,Home_Team_Win, ,58000.0,ORLANDINI Vincenzo (ITA),ELLIS Arthur (ENG),BUCHMUELLER Fritz (SUI)
98,1954.0,30 Jun 1954,462.0,Semi-finals,1295.0,Hungary,Lausanne ,La Pontaise,Hungary,HUN,0.0,4.0,Uruguay,URU,0.0,2.0,0.0,6.0,Home_Team_Win,Hungary win after extra time ,45000.0,GRIFFITHS Benjamin (WAL),FAULTLESS Charlie (SCO),VINCENTI Raymond (FRA)
99,1954.0,03 Jul 1954,3485.0,Match for third place,1239.0,Austria,Zurich ,Hardturm,Austria,AUT,1.0,3.0,Uruguay,URU,1.0,1.0,2.0,4.0,Home_Team_Win, ,32000.0,WYSSLING Paul (SUI),ZSOLT Istvan (HUN),ELLIS Arthur (ENG)
100,1954.0,04 Jul 1954,3484.0,Final,1278.0,Germany FR,Berne ,Wankdorf Stadium,Germany FR,FRG,2.0,3.0,Hungary,HUN,2.0,2.0,4.0,5.0,Home_Team_Win, ,62500.0,LING William (ENG),ORLANDINI Vincenzo (ITA),GRIFFITHS Benjamin (WAL)
101,1958.0,08 Jun 1958,220.0,Group 3,1415.0,Sweden,Solna ,Rasunda Stadium,Sweden,SWE,1.0,3.0,Mexico,MEX,0.0,0.0,1.0,3.0,Home_Team_Win, ,34107.0,LATYCHEV Nikolaj (URS),MOWAT Jack (SCO),ERIKSSON Arne (FIN)
102,1958.0,08 Jun 1958,220.0,Group 4,1372.0,Soviet Union,Gothenburg ,Nya Ullevi,Soviet Union,URS,1.0,2.0,England,ENG,0.0,2.0,1.0,4.0,DRAW, ,49348.0,ZSOLT Istvan (HUN),NILSEN Birger (NOR),JORGENSEN Carl Frederik (DEN)
103,1958.0,08 Jun 1958,220.0,Group 1,1323.0,Argentina,Malm� ,Malmo Stadion,Argentina,ARG,1.0,1.0,Germany FR,FRG,2.0,3.0,3.0,4.0,Away_Team_Win, ,31156.0,LEAFE Reginald (ENG),HELGE Leo (DEN),AHLNER Sten (SWE)
104,1958.0,08 Jun 1958,220.0,Group 3,1407.0,Hungary,Sandviken ,Jarnvallen,Hungary,HUN,1.0,1.0,Wales,WAL,1.0,1.0,2.0,2.0,DRAW, ,15343.0,CODESAL Jose Maria (URU),LEMESIC Leo (YUG),VAN NUFFEL Lucien (BEL)
105,1958.0,08 Jun 1958,220.0,Group 2,1386.0,France,Norrk�Ping ,Idrottsparken,France,FRA,2.0,7.0,Paraguay,PAR,2.0,3.0,4.0,10.0,Home_Team_Win, ,16518.0,GARDEAZABAL Juan (ESP),GRIFFITHS Benjamin (WAL),BROZZI Juan (ARG)
106,1958.0,08 Jun 1958,220.0,Group 2,1434.0,Yugoslavia,Vasteras ,Arosvallen,Yugoslavia,YUG,1.0,1.0,Scotland,SCO,0.0,1.0,1.0,2.0,DRAW, ,9591.0,WYSSLING Paul (SUI),ORLANDINI Vincenzo (ITA),MACKO Martin (TCH)
107,1958.0,08 Jun 1958,220.0,Group 4,1326.0,Brazil,Udevalla ,Rimnersvallen,Brazil,BRA,1.0,3.0,Austria,AUT,0.0,0.0,1.0,3.0,Home_Team_Win, ,17788.0,GUIGUE Maurice (FRA),DUSCH Albert (GER),BRONKHORST Jan (NED)
108,1958.0,08 Jun 1958,220.0,Group 1,1421.0,Northern Ireland,Halmstad ,Orjans Vall,Northern Ireland,NIR,1.0,1.0,Czechoslovakia,TCH,0.0,0.0,1.0,1.0,Home_Team_Win, ,10647.0,SEIPELT Fritz (AUT),ELLIS Arthur (ENG),FERNANDES CAMPOS Joaquim (POR)
109,1958.0,11 Jun 1958,220.0,Group 4,1339.0,Brazil,Gothenburg ,Nya Ullevi,Brazil,BRA,0.0,0.0,England,ENG,0.0,0.0,0.0,0.0,DRAW, ,40895.0,DUSCH Albert (GER),LOEOEW Bertil (SWE),ZSOLT Istvan (HUN)
110,1958.0,11 Jun 1958,220.0,Group 3,1418.0,Mexico,Solna ,Rasunda Stadium,Mexico,MEX,0.0,1.0,Wales,WAL,1.0,1.0,1.0,2.0,DRAW, ,15150.0,LEMESIC Leo (YUG),LATYCHEV Nikolaj (URS),CODESAL Jose Maria (URU)
111,1958.0,11 Jun 1958,220.0,Group 2,1423.0,Paraguay,Norrk�Ping ,Idrottsparken,Paraguay,PAR,2.0,3.0,Scotland,SCO,1.0,2.0,3.0,5.0,Home_Team_Win, ,11665.0,ORLANDINI Vincenzo (ITA),GARDEAZABAL Juan (ESP),ANDREN Bengt (SWE)
112,1958.0,11 Jun 1958,220.0,Group 2,1388.0,Yugoslavia,Vasteras ,Arosvallen,Yugoslavia,YUG,1.0,3.0,France,FRA,1.0,2.0,2.0,5.0,Home_Team_Win, ,12217.0,GRIFFITHS Benjamin (WAL),WYSSLING Paul (SUI),DRAGVOLL Georg (NOR)
113,1958.0,11 Jun 1958,220.0,Group 4,1332.0,Soviet Union,Boras ,Ryavallen,Soviet Union,URS,1.0,2.0,Austria,AUT,0.0,0.0,1.0,2.0,Home_Team_Win, ,21239.0,JORGENSEN Carl Frederik (DEN),NILSEN Birger (NOR),ACKEBORN Gosta (SWE)
114,1958.0,11 Jun 1958,220.0,Group 1,1391.0,Germany FR,Helsingborg ,Olympia Stadium,Germany FR,FRG,0.0,2.0,Czechoslovakia,TCH,2.0,2.0,2.0,4.0,DRAW, ,25000.0,ELLIS Arthur (ENG),LEAFE Reginald (ENG),SEIPELT Fritz (AUT)
115,1958.0,11 Jun 1958,220.0,Group 1,1324.0,Argentina,Halmstad ,Orjans Vall,Argentina,ARG,1.0,3.0,Northern Ireland,NIR,1.0,1.0,2.0,4.0,Home_Team_Win, ,14174.0,AHLNER Sten (SWE),FERNANDES CAMPOS Joaquim (POR),HELGE Leo (DEN)
116,1958.0,12 Jun 1958,220.0,Group 3,1406.0,Sweden,Solna ,Rasunda Stadium,Sweden,SWE,1.0,2.0,Hungary,HUN,0.0,1.0,1.0,3.0,Home_Team_Win, ,38850.0,MOWAT Jack (SCO),VAN NUFFEL Lucien (BEL),DRAGVOLL Georg (NOR)
117,1958.0,15 Jun 1958,220.0,Group 3,1438.0,Sweden,Solna ,Rasunda Stadium,Sweden,SWE,0.0,0.0,Wales,WAL,0.0,0.0,0.0,0.0,DRAW, ,30287.0,VAN NUFFEL Lucien (BEL),LEMESIC Leo (YUG),LATYCHEV Nikolaj (URS)
118,1958.0,15 Jun 1958,220.0,Group 4,1344.0,Brazil,Gothenburg ,Nya Ullevi,Brazil,BRA,1.0,2.0,Soviet Union,URS,0.0,0.0,1.0,2.0,Home_Team_Win, ,50928.0,GUIGUE Maurice (FRA),NILSEN Birger (NOR),JORGENSEN Carl Frederik (DEN)
119,1958.0,15 Jun 1958,220.0,Group 1,1389.0,Germany FR,Malm� ,Malmo Stadion,Germany FR,FRG,1.0,2.0,Northern Ireland,NIR,1.0,2.0,2.0,4.0,DRAW, ,21990.0,FERNANDES CAMPOS Joaquim (POR),AHLNER Sten (SWE),HELGE Leo (DEN)
120,1958.0,15 Jun 1958,220.0,Group 3,1403.0,Hungary,Sandviken ,Jarnvallen,Hungary,HUN,1.0,4.0,Mexico,MEX,0.0,0.0,1.0,4.0,Home_Team_Win, ,13300.0,ERIKSSON Arne (FIN),CODESAL Jose Maria (URU),MOWAT Jack (SCO)
121,1958.0,15 Jun 1958,220.0,Group 2,1426.0,Paraguay,Eskilstuna ,Tunavallen,Paraguay,PAR,1.0,3.0,Yugoslavia,YUG,2.0,3.0,3.0,6.0,DRAW, ,13103.0,MACKO Martin (TCH),GRIFFITHS Benjamin (WAL),GARDEAZABAL Juan (ESP)
122,1958.0,15 Jun 1958,220.0,Group 2,1387.0,France,Orebro ,Eyravallen,France,FRA,2.0,2.0,Scotland,SCO,0.0,1.0,2.0,3.0,Home_Team_Win, ,13554.0,BROZZI Juan (ARG),ORLANDINI Vincenzo (ITA),WYSSLING Paul (SUI)
123,1958.0,15 Jun 1958,220.0,Group 4,1327.0,England,Boras ,Ryavallen,England,ENG,0.0,2.0,Austria,AUT,1.0,2.0,1.0,4.0,DRAW, ,15872.0,BRONKHORST Jan (NED),DUSCH Albert (GER),ZSOLT Istvan (HUN)
124,1958.0,15 Jun 1958,220.0,Group 1,1325.0,Czechoslovakia,Helsingborg ,Olympia Stadium,Czechoslovakia,TCH,3.0,6.0,Argentina,ARG,0.0,1.0,3.0,7.0,Home_Team_Win, ,16418.0,ELLIS Arthur (ENG),LEAFE Reginald (ENG),SEIPELT Fritz (AUT)
125,1958.0,17 Jun 1958,220.0,Group 4,1373.0,Soviet Union,Gothenburg ,Nya Ullevi,Soviet Union,URS,0.0,1.0,England,ENG,0.0,0.0,0.0,1.0,Home_Team_Win, ,23182.0,DUSCH Albert (GER),BRONKHORST Jan (NED),SEIPELT Fritz (AUT)
126,1958.0,17 Jun 1958,220.0,Group 1,1422.0,Northern Ireland,Malm� ,Malmo Stadion,Northern Ireland,NIR,0.0,2.0,Czechoslovakia,TCH,0.0,1.0,0.0,3.0,Home_Team_Win,Northern Ireland win after extra time ,6196.0,GUIGUE Maurice (FRA),FERNANDES CAMPOS Joaquim (POR),AHLNER Sten (SWE)
127,1958.0,17 Jun 1958,220.0,Group 3,1408.0,Wales,Solna ,Rasunda Stadium,Wales,WAL,0.0,2.0,Hungary,HUN,1.0,1.0,1.0,3.0,Home_Team_Win, ,2823.0,LATYCHEV Nikolaj (URS),CODESAL Jose Maria (URU),ERIKSSON Arne (FIN)
128,1958.0,19 Jun 1958,221.0,Quarter-finals,1345.0,Brazil,Gothenburg ,Nya Ullevi,Brazil,BRA,0.0,1.0,Wales,WAL,0.0,0.0,0.0,1.0,Home_Team_Win, ,25923.0,SEIPELT Fritz (AUT),GUIGUE Maurice (FRA),DUSCH Albert (GER)
129,1958.0,19 Jun 1958,221.0,Quarter-finals,1392.0,Germany FR,Malm� ,Malmo Stadion,Germany FR,FRG,1.0,1.0,Yugoslavia,YUG,0.0,0.0,1.0,1.0,Home_Team_Win, ,20055.0,WYSSLING Paul (SUI),FERNANDES CAMPOS Joaquim (POR),HELGE Leo (DEN)
130,1958.0,19 Jun 1958,221.0,Quarter-finals,1437.0,Sweden,Solna ,Rasunda Stadium,Sweden,SWE,0.0,2.0,Soviet Union,URS,0.0,0.0,0.0,2.0,Home_Team_Win, ,31900.0,LEAFE Reginald (ENG),BROZZI Juan (ARG),DRAGVOLL Georg (NOR)
131,1958.0,19 Jun 1958,221.0,Quarter-finals,1385.0,France,Norrk�Ping ,Idrottsparken,France,FRA,1.0,4.0,Northern Ireland,NIR,0.0,0.0,1.0,4.0,Home_Team_Win, ,11800.0,GARDEAZABAL Juan (ESP),LATYCHEV Nikolaj (URS),ANDREN Bengt (SWE)
132,1958.0,24 Jun 1958,488.0,Semi-finals,1390.0,Sweden,Gothenburg ,Nya Ullevi,Sweden,SWE,1.0,3.0,Germany FR,FRG,1.0,1.0,2.0,4.0,Home_Team_Win, ,49471.0,ZSOLT Istvan (HUN),SEIPELT Fritz (AUT),ELLIS Arthur (ENG)
133,1958.0,24 Jun 1958,488.0,Semi-finals,1340.0,Brazil,Solna ,Rasunda Stadium,Brazil,BRA,2.0,5.0,France,FRA,1.0,2.0,3.0,7.0,Home_Team_Win, ,27100.0,GRIFFITHS Benjamin (WAL),WYSSLING Paul (SUI),LEAFE Reginald (ENG)
134,1958.0,28 Jun 1958,3483.0,Match for third place,1382.0,France,Gothenburg ,Nya Ullevi,France,FRA,3.0,6.0,Germany FR,FRG,1.0,3.0,4.0,9.0,Home_Team_Win, ,32483.0,BROZZI Juan (ARG),ELLIS Arthur (ENG),LUNDELL Bengt (SWE)
135,1958.0,29 Jun 1958,3482.0,Final,1343.0,Brazil,Solna ,Rasunda Stadium,Brazil,BRA,2.0,5.0,Sweden,SWE,1.0,2.0,3.0,7.0,Home_Team_Win, ,49737.0,GUIGUE Maurice (FRA),DUSCH Albert (GER),GARDEAZABAL Juan (ESP)
136,1962.0,30 May 1962,231.0,Group 1,1479.0,Uruguay,Arica ,Carlos Dittborn,Uruguay,URU,0.0,2.0,Colombia,COL,1.0,1.0,1.0,3.0,Home_Team_Win, ,7908.0,DOROGI Andor (HUN),ETZEL FILHO Joao (BRA),GALBA Karol (TCH)
137,1962.0,30 May 1962,231.0,Group 3,1461.0,Brazil,Vina Del Mar ,Estadio Sausalito,Brazil,BRA,0.0,2.0,Mexico,MEX,0.0,0.0,0.0,2.0,Home_Team_Win, ,10484.0,DIENST Gottfried (SUI),STEINER Carl (AUT),SCHWINTE Pierre (FRA)
138,1962.0,30 May 1962,231.0,Group 4,1447.0,Argentina,Rancagua ,Estadio El Teniente-Codelco,Argentina,ARG,1.0,1.0,Bulgaria,BUL,0.0,0.0,1.0,1.0,Home_Team_Win, ,7134.0,GARDEAZABAL Juan (ESP),BUERGO Fernando (MEX),MORGAN Raymond (CAN)
139,1962.0,30 May 1962,231.0,Group 2,1473.0,Chile,Santiago De Chile ,Nacional,Chile,CHI,1.0,3.0,Switzerland,SUI,1.0,1.0,2.0,4.0,Home_Team_Win, ,65006.0,ASTON Ken (ENG),BLAVIER Arthur (BEL),YAMASAKI MALDONADO Arturo (MEX)
140,1962.0,31 May 1962,231.0,Group 1,1563.0,Soviet Union,Arica ,Carlos Dittborn,Soviet Union,URS,0.0,2.0,Yugoslavia,YUG,0.0,0.0,0.0,2.0,Home_Team_Win, ,9622.0,DUSCH Albert (GER),ETZEL FILHO Joao (BRA),ROBLES Carlos (CHI)
141,1962.0,31 May 1962,231.0,Group 3,1498.0,Czechoslovakia,Vina Del Mar ,Estadio Sausalito,Czechoslovakia,TCH,0.0,1.0,Spain,ESP,0.0,0.0,0.0,1.0,Home_Team_Win, ,12700.0,STEINER Carl (AUT),MARINO Esteban (URU),VAN ROSBERG Walter Jose (CUW)
142,1962.0,31 May 1962,231.0,Group 4,1490.0,Hungary,Rancagua ,Estadio El Teniente-Codelco,Hungary,HUN,1.0,2.0,England,ENG,0.0,1.0,1.0,3.0,Home_Team_Win, ,7938.0,HORN Leo (NED),BLAVIER Arthur (BEL),GOLDSTEIN Leo (USA)
143,1962.0,31 May 1962,231.0,Group 2,1507.0,Germany FR,Santiago De Chile ,Nacional,Germany FR,FRG,0.0,0.0,Italy,ITA,0.0,0.0,0.0,0.0,DRAW, ,65440.0,DAVIDSON Bob (SCO),MORGAN Raymond (CAN),VENTRE Luis Antonio (ARG)
144,1962.0,02 Jun 1962,231.0,Group 1,1564.0,Yugoslavia,Arica ,Carlos Dittborn,Yugoslavia,YUG,2.0,3.0,Uruguay,URU,1.0,1.0,3.0,4.0,Home_Team_Win, ,8829.0,GALBA Karol (TCH),DUSCH Albert (GER),JONNI Cesare (ITA)
145,1962.0,02 Jun 1962,231.0,Group 3,1462.0,Brazil,Vina Del Mar ,Estadio Sausalito,Brazil,BRA,0.0,0.0,Czechoslovakia,TCH,0.0,0.0,0.0,0.0,DRAW, ,14903.0,SCHWINTE Pierre (FRA),MASSARO Artur (CHI),DIENST Gottfried (SUI)
146,1962.0,02 Jun 1962,231.0,Group 4,1450.0,England,Rancagua ,Estadio El Teniente-Codelco,England,ENG,2.0,3.0,Argentina,ARG,0.0,1.0,2.0,4.0,Home_Team_Win, ,9794.0,LATYCHEV Nikolaj (URS),REGINATO Adolfe Molina (CHI),MORGAN Raymond (CAN)
147,1962.0,02 Jun 1962,231.0,Group 2,1472.0,Chile,Santiago De Chile ,Nacional,Chile,CHI,0.0,2.0,Italy,ITA,0.0,0.0,0.0,2.0,Home_Team_Win, ,66057.0,ASTON Ken (ENG),GOLDSTEIN Leo (USA),BUERGO Fernando (MEX)
148,1962.0,03 Jun 1962,231.0,Group 1,1478.0,Soviet Union,Arica ,Carlos Dittborn,Soviet Union,URS,3.0,4.0,Colombia,COL,1.0,4.0,4.0,8.0,DRAW, ,8040.0,ETZEL FILHO Joao (BRA),DOROGI Andor (HUN),ROBLES Carlos (CHI)
149,1962.0,03 Jun 1962,231.0,Group 3,1497.0,Spain,Vina Del Mar ,Estadio Sausalito,Spain,ESP,0.0,1.0,Mexico,MEX,0.0,0.0,0.0,1.0,Home_Team_Win, ,11875.0,TESANIC Branko (YUG),VICUNA Claudio (CHI),VAN ROSBERG Walter Jose (CUW)
150,1962.0,03 Jun 1962,231.0,Group 4,1470.0,Hungary,Rancagua ,Estadio El Teniente-Codelco,Hungary,HUN,4.0,6.0,Bulgaria,BUL,0.0,1.0,4.0,7.0,Home_Team_Win, ,7442.0,GARDEAZABAL Juan (ESP),DAVIDSON Bob (SCO),SILVA Luis (CHI)
151,1962.0,03 Jun 1962,231.0,Group 2,1510.0,Germany FR,Santiago De Chile ,Nacional,Germany FR,FRG,1.0,2.0,Switzerland,SUI,0.0,1.0,1.0,3.0,Home_Team_Win, ,64922.0,HORN Leo (NED),LATYCHEV Nikolaj (URS),VENTRE Luis Antonio (ARG)
152,1962.0,06 Jun 1962,231.0,Group 1,1562.0,Soviet Union,Arica ,Carlos Dittborn,Soviet Union,URS,1.0,2.0,Uruguay,URU,0.0,1.0,1.0,3.0,Home_Team_Win, ,9973.0,JONNI Cesare (ITA),DOROGI Andor (HUN),DUSCH Albert (GER)
153,1962.0,06 Jun 1962,231.0,Group 3,1460.0,Brazil,Vina Del Mar ,Estadio Sausalito,Brazil,BRA,0.0,2.0,Spain,ESP,1.0,1.0,1.0,3.0,Home_Team_Win, ,18715.0,BUSTAMANTE Sergio (CHI),MARINO Esteban (URU),SUNDHEIM Jose Antonio (COL)
154,1962.0,06 Jun 1962,231.0,Group 4,1451.0,Hungary,Rancagua ,Estadio El Teniente-Codelco,Hungary,HUN,0.0,0.0,Argentina,ARG,0.0,0.0,0.0,0.0,DRAW, ,7945.0,YAMASAKI MALDONADO Arturo (MEX),BULNES R. (CHI),GARDEAZABAL Juan (ESP)
155,1962.0,06 Jun 1962,231.0,Group 2,1471.0,Germany FR,Santiago De Chile ,Nacional,Germany FR,FRG,1.0,2.0,Chile,CHI,0.0,0.0,1.0,2.0,Home_Team_Win, ,67224.0,DAVIDSON Bob (SCO),ASTON Ken (ENG),HORN Leo (NED)
156,1962.0,07 Jun 1962,231.0,Group 1,1480.0,Yugoslavia,Arica ,Carlos Dittborn,Yugoslavia,YUG,2.0,5.0,Colombia,COL,0.0,0.0,2.0,5.0,Home_Team_Win, ,7167.0,ROBLES Carlos (CHI),JONNI Cesare (ITA),GALBA Karol (TCH)
157,1962.0,07 Jun 1962,231.0,Group 3,1544.0,Mexico,Vina Del Mar ,Estadio Sausalito,Mexico,MEX,2.0,3.0,Czechoslovakia,TCH,1.0,1.0,3.0,4.0,Home_Team_Win, ,10648.0,DIENST Gottfried (SUI),TESANIC Branko (YUG),SUNDHEIM Jose Antonio (COL)
158,1962.0,07 Jun 1962,231.0,Group 4,1464.0,England,Rancagua ,Estadio El Teniente-Codelco,England,ENG,0.0,0.0,Bulgaria,BUL,0.0,0.0,0.0,0.0,DRAW, ,5700.0,BLAVIER Arthur (BEL),REGINATO Adolfe Molina (CHI),BULNES R. (CHI)
159,1962.0,07 Jun 1962,231.0,Group 2,1532.0,Italy,Santiago De Chile ,Nacional,Italy,ITA,1.0,3.0,Switzerland,SUI,0.0,0.0,1.0,3.0,Home_Team_Win, ,59828.0,LATYCHEV Nikolaj (URS),DAVIDSON Bob (SCO),RUMENTCHEV Dimitar (BUL)
160,1962.0,10 Jun 1962,232.0,Quarter-finals,1474.0,Chile,Arica ,Carlos Dittborn,Chile,CHI,2.0,2.0,Soviet Union,URS,1.0,1.0,3.0,3.0,Home_Team_Win, ,17268.0,HORN Leo (NED),ETZEL FILHO Joao (BRA),GALBA Karol (TCH)
161,1962.0,10 Jun 1962,232.0,Quarter-finals,1459.0,Brazil,Vina Del Mar ,Estadio Sausalito,Brazil,BRA,1.0,3.0,England,ENG,1.0,1.0,2.0,4.0,Home_Team_Win, ,17736.0,SCHWINTE Pierre (FRA),DIENST Gottfried (SUI),BUSTAMANTE Sergio (CHI)
162,1962.0,10 Jun 1962,232.0,Quarter-finals,1525.0,Czechoslovakia,Rancagua ,Estadio El Teniente-Codelco,Czechoslovakia,TCH,1.0,1.0,Hungary,HUN,0.0,0.0,1.0,1.0,Home_Team_Win, ,11690.0,LATYCHEV Nikolaj (URS),BUERGO Fernando (MEX),RUMENTCHEV Dimitar (BUL)
163,1962.0,10 Jun 1962,232.0,Quarter-finals,1511.0,Yugoslavia,Santiago De Chile ,Nacional,Yugoslavia,YUG,0.0,1.0,Germany FR,FRG,0.0,0.0,0.0,1.0,Home_Team_Win, ,63324.0,YAMASAKI MALDONADO Arturo (MEX),VENTRE Luis Antonio (ARG),SILVA Jose Antonio (CHI)
164,1962.0,13 Jun 1962,514.0,Semi-finals,1559.0,Czechoslovakia,Vina Del Mar ,Estadio Sausalito,Czechoslovakia,TCH,0.0,3.0,Yugoslavia,YUG,0.0,1.0,0.0,4.0,Home_Team_Win, ,5890.0,DIENST Gottfried (SUI),STEINER Carl (AUT),JONNI Cesare (ITA)
165,1962.0,13 Jun 1962,514.0,Semi-finals,1458.0,Brazil,Santiago De Chile ,Nacional,Brazil,BRA,2.0,4.0,Chile,CHI,1.0,2.0,3.0,6.0,Home_Team_Win, ,76594.0,YAMASAKI MALDONADO Arturo (MEX),MARINO Esteban (URU),VENTRE Luis Antonio (ARG)
166,1962.0,16 Jun 1962,3481.0,Match for third place,1475.0,Chile,Santiago De Chile ,Nacional,Chile,CHI,0.0,1.0,Yugoslavia,YUG,0.0,0.0,0.0,1.0,Home_Team_Win, ,66697.0,GARDEAZABAL Juan (ESP),DUSCH Albert (GER),DOROGI Andor (HUN)
167,1962.0,17 Jun 1962,3480.0,Final,1463.0,Brazil,Santiago De Chile ,Nacional,Brazil,BRA,1.0,3.0,Czechoslovakia,TCH,1.0,1.0,2.0,4.0,Home_Team_Win, ,68679.0,LATYCHEV Nikolaj (URS),HORN Leo (NED),DAVIDSON Bob (SCO)
168,1966.0,11 Jul 1966,238.0,Group 1,1636.0,England,London ,Wembley Stadium,England,ENG,0.0,0.0,Uruguay,URU,0.0,0.0,0.0,0.0,DRAW, ,87148.0,ZSOLT Istvan (HUN),BAKHRAMOV Tofik (URS),RUMENTCHEV Dimitar (BUL)
169,1966.0,12 Jul 1966,238.0,Group 2,1656.0,Germany FR,Sheffield ,Hillsborough,Germany FR,FRG,3.0,5.0,Switzerland,SUI,0.0,0.0,3.0,5.0,Home_Team_Win, ,36127.0,PHILLIPS Hugh (SCO),ADAIR John (NIR),LOEOEW Bertil (SWE)
170,1966.0,12 Jul 1966,238.0,Group 3,1596.0,Brazil,Liverpool ,Goodison Park,Brazil,BRA,1.0,2.0,Bulgaria,BUL,0.0,0.0,1.0,2.0,Home_Team_Win, ,47308.0,TSCHENSCHER Kurt (GER),McCABE George (ENG),TAYLOR John (ENG)
171,1966.0,12 Jul 1966,238.0,Group 4,1710.0,Soviet Union,Middlesbrough ,Ayresome Park,Soviet Union,URS,2.0,3.0,Korea DPR,PRK,0.0,0.0,2.0,3.0,Home_Team_Win, ,23006.0,GARDEAZABAL Juan (ESP),KANDIL Aly Hussein (EGY),DIENST Gottfried (SUI)
172,1966.0,13 Jul 1966,238.0,Group 1,1650.0,France,London ,Wembley Stadium,France,FRA,0.0,1.0,Mexico,MEX,0.0,1.0,0.0,2.0,DRAW, ,69237.0,ASHKENAZI Menachem (ISR),FERNANDES CAMPOS Joaquim (POR),GALBA Karol (TCH)
173,1966.0,13 Jul 1966,238.0,Group 3,1675.0,Portugal,Manchester ,Old Trafford Stadium,Portugal,POR,1.0,3.0,Hungary,HUN,0.0,1.0,1.0,4.0,Home_Team_Win, ,29886.0,CALLAGHAN Leo (WAL),HOWLEY Kevin (ENG),CLEMENTS William (ENG)
174,1966.0,13 Jul 1966,238.0,Group 2,1578.0,Argentina,Birmingham ,Villa Park,Argentina,ARG,0.0,2.0,Spain,ESP,0.0,1.0,0.0,3.0,Home_Team_Win, ,42738.0,RUMENTCHEV Dimitar (BUL),YAMASAKI MALDONADO Arturo (MEX),ZECEVIC Konstantin (YUG)
175,1966.0,13 Jul 1966,238.0,Group 4,1608.0,Italy,Sunderland ,Roker Park Ground,Italy,ITA,1.0,2.0,Chile,CHI,0.0,0.0,1.0,2.0,Home_Team_Win, ,27199.0,DIENST Gottfried (SUI),FINNEY Jim (ENG),KREITLEIN Rudolf (GER)
176,1966.0,15 Jul 1966,238.0,Group 1,1653.0,Uruguay,London ,White City,Uruguay,URU,2.0,2.0,France,FRA,1.0,1.0,3.0,3.0,Home_Team_Win, ,45662.0,GALBA Karol (TCH),CALLAGHAN Leo (WAL),MARQUES Armando (BRA)
